DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
03/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00536604414953,,,,,
04/30/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.00227244916881,,,,,
05/31/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.0145884017386,,,,,
06/30/1963,,,,,,,,,,,,,,,,,,,,,,,,0.007671089819,,,,,
07/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00684436193617,,,,,
08/31/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.00991462100156,,,,,
09/30/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00623597153547,,,,,
10/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.0200158195064,,,,,
11/30/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.00862888241755,,,,,
12/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00317778448635,,,,,
01/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00480655593072,,,,,
02/29/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.00439578295528,,,,,
03/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.0146026241388,,,,,
04/30/1964,,,,,,,,,,,,,,,,,,,,,,,,0.0144306956241,,,,,
05/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.000111225480514,,,,,
06/30/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.00308866121127,,,,,
07/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00687090371922,,,,,
08/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.000618339522833,,,,,
09/30/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.00271663920588,,,,,
10/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.0053773737945,,,,,
11/30/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00572992780097,,,,,
12/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00684925187215,,,,,
01/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0074166756132,,,,,
02/28/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0117936102828,,,,,
03/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.00401137453516,,,,,
04/30/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.00623770228976,,,,,
05/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.000339717251434,,,,,
06/30/1965,,,,,,,,,,,,,,,,,,,,,,,,0.0121853541386,,,,,
07/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.00695926425373,,,,,
08/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.00677235551984,,,,,
09/30/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0016017426024,,,,,
10/31/1965,,,,,,,,,,,,,,,,,,,,,,,,0.000528863726778,,,,,
11/30/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0117690464807,,,,,
12/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0113549349643,,,,,
01/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.000926312711118,,,,,
